potential,current,current_filtered_50Hz
-756.25,-5.031824711778725e-08,-5.144564808164359e-08
-756.75,-5.0241953163379813e-08,-5.142839116717127e-08
-757.25,-5.0280894869275276e-08,-5.157543201697468e-08
-757.75,-5.012910168915212e-08,-5.1399420918919076e-08
-758.25,-5.089998852014405e-08,-5.1577855376347304e-08
-758.75,-5.0989792862311154e-08,-5.15090204678466e-08
-759.25,-5.116383844580314e-08,-5.151765337258491e-08
-759.75,-5.1978435354841e-08,-5.159852105224766e-08
-760.25,-5.2188243729461484e-08,-5.160700122566633e-08
-760.75,-5.2367057685103935e-08,-5.153451978970911e-08
-761.25,-5.3044961259161774e-08,-5.174100379082809e-08
-761.75,-5.270322792171176e-08,-5.150218437790695e-08
-762.25,-5.2943235986618516e-08,-5.1747919466886465e-08
-762.75,-5.277634296135223e-08,-5.1609967395264156e-08
-763.25,-5.254666636943814e-08,-5.171447762660311e-08
-763.75,-5.236387877033696e-08,-5.174109814331603e-08
-764.25,-5.199671411475112e-08,-5.168521790514971e-08
-764.75,-5.1452324960906304e-08,-5.183334889536223e-08
-765.25,-5.0909525264444985e-08,-5.1658457688971095e-08
-765.75,-5.1113770538223253e-08,-5.18700084582295e-08
-766.25,-5.0501829445580186e-08,-5.1745151695329316e-08
-766.75,-5.0466066654451687e-08,-5.183431508930605e-08
-767.25,-5.0796673790217286e-08,-5.188151621826712e-08
-767.75,-5.067190138561345e-08,-5.184402767047118e-08
-768.25,-5.1016018909138704e-08,-5.1887304842409085e-08
-768.75,-5.1501598139794435e-08,-5.1931601409422646e-08
-769.25,-5.155087131868258e-08,-5.186798745647294e-08
-769.75,-5.2148507294874256e-08,-5.197067931076081e-08
-770.25,-5.268177024703466e-08,-5.193819306683308e-08
-770.75,-5.2916215211099207e-08,-5.197686175733322e-08
-771.25,-5.310695009711783e-08,-5.1992492477826325e-08
-771.75,-5.323728560256389e-08,-5.202817826023444e-08
-772.25,-5.328576405276029e-08,-5.202098256486058e-08
-772.75,-5.3349342348099836e-08,-5.205058797214643e-08
-773.25,-5.2901910094647816e-08,-5.207738483445212e-08
-773.75,-5.239169427454801e-08,-5.206149887937467e-08
-774.25,-5.239089954585626e-08,-5.208753168722991e-08
-774.75,-5.1989561556525415e-08,-5.218511581818235e-08
-775.25,-5.129735286601617e-08,-5.2062429312554503e-08
-775.75,-5.150557178325316e-08,-5.2268602303252e-08
-776.25,-5.103668185512406e-08,-5.213248110984628e-08
-776.75,-5.084276805433847e-08,-5.218782787015082e-08
-777.25,-5.098025611801022e-08,-5.22583719556758e-08
-777.75,-5.09134989079037e-08,-5.2172774421741424e-08
-778.25,-5.148967720941828e-08,-5.2280628308026275e-08
-778.75,-5.1860815508462854e-08,-5.232078068879015e-08
-779.25,-5.193154636202809e-08,-5.222101594557148e-08
-779.75,-5.2700049006944785e-08,-5.2412049753367513e-08
-780.25,-5.2924957226708403e-08,-5.2247450514249573e-08
-780.75,-5.327225366500064e-08,-5.2398369803591505e-08
-781.25,-5.3453451806718325e-08,-5.236170385426609e-08
-781.6875,-5.3695844057700324e-08,-5.240094251054112e-08
-782.1875,-5.38516108812822e-08,-5.2441103146494443e-08
-782.6875,-5.355040870711112e-08,-5.241590998112903e-08
-783.1875,-5.314032870217108e-08,-5.2461090449045284e-08
-783.6875,-5.296230947522037e-08,-5.248029445237171e-08
-784.1875,-5.2813695209864196e-08,-5.243569406232766e-08
-784.6875,-5.238692590239754e-08,-5.2628856121084685e-08
-785.1875,-5.167723318066992e-08,-5.239666663521989e-08
-785.6875,-5.192121488903541e-08,-5.268862786178389e-08
-786.1875,-5.121708526815e-08,-5.2492691396230435e-08
-786.6875,-5.12385429428271e-08,-5.258277388230073e-08
-787.1875,-5.156517643513398e-08,-5.2683559126978814e-08
-787.6875,-5.127907410610605e-08,-5.25572483364198e-08
-788.1875,-5.18743258962225e-08,-5.2699872940638076e-08
-788.6875,-5.227407442816985e-08,-5.2710753482238256e-08
-789.1875,-5.231142667668183e-08,-5.2607796418302104e-08
-789.6875,-5.3089466065899464e-08,-5.2805890381966835e-08
-790.1875,-5.3301658626595164e-08,-5.267873323538118e-08
-790.6875,-5.370697025938474e-08,-5.276503753357186e-08
-791.1875,-5.4046319410759534e-08,-5.281364605601094e-08
-791.6875,-5.387783692810974e-08,-5.277027973514012e-08
-792.1875,-5.4101155690489885e-08,-5.282646309502651e-08
-792.6875,-5.4135329024234893e-08,-5.28562372600246e-08
-793.1875,-5.352815630374228e-08,-5.284211646335284e-08
-793.6875,-5.338748932530355e-08,-5.289193100788009e-08
-794.1875,-5.334775289071634e-08,-5.293778297087266e-08
-794.6875,-5.265792838628234e-08,-5.288174736232958e-08
-795.1875,-5.2266127141252416e-08,-5.301876509935758e-08
-795.6875,-5.198081954091623e-08,-5.287516946969531e-08
-796.1875,-5.1978435354841e-08,-5.311166823824594e-08
-796.6875,-5.154530821784038e-08,-5.285393725968262e-08
-797.1875,-5.194982512193821e-08,-5.322661399769812e-08
-797.6875,-5.168994883973784e-08,-5.284995836931802e-08
-798.1875,-5.2453683112504063e-08,-5.3271243796891405e-08
-798.6875,-5.235593148341952e-08,-5.292333827916104e-08
-799.1875,-5.3055292732154456e-08,-5.3267935573037105e-08
-799.6875,-5.336205800716774e-08,-5.301835972560117e-08
-800.1875,-5.391836809138871e-08,-5.327309769919654e-08
-800.6875,-5.393108375045662e-08,-5.309318535440107e-08
-801.1875,-5.4473088718226204e-08,-5.325578455332198e-08
-801.6875,-5.447706236168492e-08,-5.3184761339953076e-08
-802.1875,-5.435785305792328e-08,-5.325772511001018e-08
-802.6875,-5.4390436934284805e-08,-5.3243064873871044e-08
-803.1875,-5.429506949127549e-08,-5.333058095574012e-08
-803.6875,-5.382617956314638e-08,-5.3246245299727665e-08
-804.1875,-5.360762917291671e-08,-5.3393792216612935e-08
-804.6875,-5.290826792418176e-08,-5.3280629309397634e-08
-805.1875,-5.2709585751245714e-08,-5.342251531010733e-08
-805.6875,-5.2610244664777666e-08,-5.3338869351036936e-08
-806.1875,-5.239487318931497e-08,-5.34801899559239e-08
-806.6875,-5.1927572718569366e-08,-5.335162276019082e-08
-807.1875,-5.2247053652650544e-08,-5.355317659976217e-08
-807.6875,-5.228043225770381e-08,-5.338191539748208e-08
-808.1875,-5.275568001536688e-08,-5.360282294670737e-08
-808.6875,-5.2936083428392824e-08,-5.342569172301186e-08
-809.1875,-5.347252529532018e-08,-5.3669845188708866e-08
-809.6875,-5.3612397545067165e-08,-5.3423748959317304e-08
-810.1875,-5.433242173978746e-08,-5.3753841006201894e-08
-810.6875,-5.436023724399852e-08,-5.34719910303634e-08
-811.1875,-5.509456655517019e-08,-5.3769471734368127e-08
-811.6875,-5.490303694045984e-08,-5.3600089515822004e-08
-812.1875,-5.4826742986052384e-08,-5.374758943502316e-08
-812.6875,-5.4873631978865304e-08,-5.366950821919197e-08
-813.1875,-5.472660717089262e-08,-5.3797532147452044e-08
-813.6875,-5.4124202822550466e-08,-5.3679553173918093e-08
-814.1875,-5.408446638796326e-08,-5.384898230730851e-08
-814.6875,-5.3518619559441345e-08,-5.3770091127720475e-08
-815.1875,-5.3153044361239005e-08,-5.383767965881329e-08
-815.6875,-5.3059266375613185e-08,-5.388298676211948e-08
-816.1875,-5.271594358077966e-08,-5.3868747972807625e-08
-816.6875,-5.2599913191785005e-08,-5.389652878187435e-08
-817.1875,-5.2712764666012684e-08,-5.396477924480662e-08
-817.6875,-5.2733427611998034e-08,-5.389355772559234e-08
-818.1875,-5.3199138625360166e-08,-5.4021701547565884e-08
-818.6875,-5.3389873511378784e-08,-5.3974044029298855e-08
-819.1875,-5.37816747564087e-08,-5.4043007380485614e-08
-819.6875,-5.442699445410503e-08,-5.404333734194098e-08
-820.1875,-5.4808464226142265e-08,-5.4099299747674645e-08
-820.6875,-5.480925895483402e-08,-5.40397102123398e-08
-821.1875,-5.52145705876236e-08,-5.417866175478697e-08
-821.6875,-5.540768965971744e-08,-5.4062189591080616e-08
-822.1875,-5.558809307274338e-08,-5.423138320428242e-08
-822.6875,-5.517006578088591e-08,-5.414536092218353e-08
-823.1875,-5.506277740750044e-08,-5.423061676137847e-08
-823.6875,-5.4915752599527743e-08,-5.424694053883177e-08
-824.1875,-5.441666298111236e-08,-5.422063967693434e-08
-824.6875,-5.4017709177856747e-08,-5.4334952779936266e-08
-825.1875,-5.3642597235353464e-08,-5.4256608259772526e-08
-825.6875,-5.3567892738329496e-08,-5.4382004394908735e-08
-826.1875,-5.3133970872637134e-08,-5.432558098471798e-08
-826.6875,-5.3037013972244337e-08,-5.4415424292437083e-08
-827.1875,-5.3174502035916094e-08,-5.4364785810778334e-08
-827.6875,-5.3396231340912737e-08,-5.449505048722997e-08
-828.1875,-5.3487625140463327e-08,-5.4397657650883326e-08
-828.6875,-5.407731382973756e-08,-5.453921792407094e-08
-829.1875,-5.426963817313967e-08,-5.450207145517527e-08
-829.6875,-5.47083284109825e-08,-5.4495129958850896e-08
-830.1875,-5.5315501131475104e-08,-5.4601308171569745e-08
-830.6875,-5.5259075394361255e-08,-5.4521469979155406e-08
-831.1875,-5.570650764781328e-08,-5.4603781799187514e-08
-831.6875,-5.606493028778994e-08,-5.46544449144417e-08
-832.1875,-5.577247012922804e-08,-5.461095998740462e-08
-832.6875,-5.585114826971073e-08,-5.472154154890233e-08
-833.1875,-5.5669950127993037e-08,-5.4670593555059816e-08
-833.6875,-5.524635973529336e-08,-5.476122970126024e-08
-834.1875,-5.488316872316624e-08,-5.4669798958812717e-08
-834.6875,-5.4682102364154935e-08,-5.489245535105092e-08
-835.1875,-5.394379940952454e-08,-5.465498388414354e-08
-835.6875,-5.4206059877800133e-08,-5.497491604945746e-08
-836.1875,-5.364974979357916e-08,-5.4749669120253864e-08
-836.6875,-5.3571866381788224e-08,-5.493394639935089e-08
-837.1875,-5.363703413451125e-08,-5.486790743199222e-08
-837.6875,-5.3715712274993935e-08,-5.492253161808235e-08
-838.1875,-5.399307258841267e-08,-5.491889663587475e-08
-838.6875,-5.454302484309969e-08,-5.496610133688954e-08
-839.1875,-5.4759985775945866e-08,-5.500399085316002e-08
-839.6875,-5.505244593450776e-08,-5.496731511493836e-08
-840.1875,-5.5808232920356533e-08,-5.514277876357563e-08
-840.6875,-5.5973536488239346e-08,-5.4968570535228244e-08
-841.1875,-5.637646393495368e-08,-5.52021290260276e-08
-841.6875,-5.6217518196604837e-08,-5.5041530495497347e-08
-842.1875,-5.6417789826924383e-08,-5.518647189691969e-08
-842.6875,-5.632560129868205e-08,-5.5161210811716895e-08
-843.1875,-5.605141990003029e-08,-5.521404146583594e-08
-843.6875,-5.590201090598236e-08,-5.525823477763086e-08
-844.1875,-5.5607961290036987e-08,-5.524009094107035e-08
-844.6875,-5.503496190328939e-08,-5.533781069701813e-08
-845.1875,-5.444686267139863e-08,-5.521159235907851e-08
-845.6875,-5.455176685870888e-08,-5.5427823418239675e-08
-846.1875,-5.415201832676152e-08,-5.525549703055211e-08
-846.6875,-5.4208444063875364e-08,-5.5458300581068396e-08
-847.1875,-5.4038372123842097e-08,-5.541126136513142e-08
-847.6875,-5.4258511971455254e-08,-5.540836943042227e-08
-848.1875,-5.4842637559887266e-08,-5.555648821173289e-08
-848.6875,-5.4763164690712856e-08,-5.538795250368783e-08
-849.1875,-5.5297222371564985e-08,-5.565020101554967e-08
-849.6875,-5.571922330688119e-08,-5.5423090475107955e-08
-850.1875,-5.646467881973728e-08,-5.573798119252969e-08
-850.6875,-5.6340701143825184e-08,-5.545831260375587e-08
-851.1875,-5.690416378627187e-08,-5.5796333266809915e-08
-851.6875,-5.675872843568266e-08,-5.552378455355497e-08
-852.1875,-5.711476688958409e-08,-5.5796146421110045e-08
-852.6875,-5.684773804915801e-08,-5.564787066399064e-08
-853.1875,-5.6598193239950326e-08,-5.575171560541782e-08
-853.6875,-5.6284275406711354e-08,-5.579451007290787e-08
-854.1875,-5.5944926255336545e-08,-5.571615774871358e-08
-854.6875,-5.573273369464084e-08,-5.592125940651208e-08
-855.1875,-5.5020656786838e-08,-5.575945940284491e-08
-855.6875,-5.5134302989757416e-08,-5.5950095967119854e-08
-856.1875,-5.4877605622324027e-08,-5.589666384195473e-08
-856.6875,-5.449613585028679e-08,-5.588664493214333e-08
-857.1875,-5.4688460193688894e-08,-5.6059854688715144e-08
-857.6875,-5.483389554427808e-08,-5.5886008209390704e-08
-858.1875,-5.5402126558875226e-08,-5.6141577409068396e-08
-858.6875,-5.5287685627264056e-08,-5.598974024752804e-08
-859.1875,-5.584955881232724e-08,-5.613336148638965e-08
-859.6875,-5.645275788936112e-08,-5.6069741114870676e-08
-860.1875,-5.6721376187170686e-08,-5.6171214011479635e-08
-860.6875,-5.687078518121861e-08,-5.609387513829378e-08
-861.1875,-5.745888441310935e-08,-5.627763963156133e-08
-861.6875,-5.746921588610202e-08,-5.615898488837583e-08
-862.1875,-5.77076344936253e-08,-5.6313752807486234e-08
-862.6875,-5.742550580805608e-08,-5.625716140265525e-08
-863.1875,-5.6996352314514195e-08,-5.630735161632818e-08
-863.6875,-5.686760626645162e-08,-5.632680159589511e-08
-864.1875,-5.669435541165137e-08,-5.638886545403121e-08
-864.6875,-5.6169039746408425e-08,-5.637493427331873e-08
-865.1875,-5.5888500518222716e-08,-5.6485045230805424e-08
-865.6875,-5.5545972452080943e-08,-5.642342700752243e-08
-866.1875,-5.53997423728e-08,-5.652214469034711e-08
-866.6875,-5.5197881285096964e-08,-5.6468611537008174e-08
-867.1875,-5.528212252642184e-08,-5.6587712962809756e-08
-867.6875,-5.536318485297977e-08,-5.6484405829593033e-08
-868.1875,-5.581061710643177e-08,-5.670684520116437e-08
-868.6875,-5.585909555662818e-08,-5.648545261654613e-08
-869.1875,-5.6579914480040207e-08,-5.6793882503269755e-08
-869.6875,-5.670866052810277e-08,-5.6545128264224955e-08
-870.1875,-5.74310689088983e-08,-5.6801559617716065e-08
-870.6875,-5.7587630461171926e-08,-5.668346019552581e-08
-871.1875,-5.79015482944109e-08,-5.680556072501935e-08
-871.6875,-5.8176524421754406e-08,-5.678074556159126e-08
-872.1875,-5.815983511922778e-08,-5.688560894287497e-08
-872.6875,-5.783638054168787e-08,-5.6783459829729835e-08
-873.1875,-5.792062178301276e-08,-5.698250307672157e-08
-873.6875,-5.7448552940116677e-08,-5.684712800739748e-08
-874.1875,-5.724987076718062e-08,-5.6973957575130104e-08
-874.6875,-5.6742039133156036e-08,-5.704293292453198e-08
-875.1875,-5.6191292149777266e-08,-5.6908457941465235e-08
-875.6875,-5.646944719188776e-08,-5.718938623524738e-08
-876.1875,-5.585273772709422e-08,-5.695043049403909e-08
-876.6875,-5.580266981951433e-08,-5.717084456326006e-08
-877.1875,-5.573114423725735e-08,-5.7126969348744825e-08
-877.6875,-5.5944926255336545e-08,-5.7127564235654234e-08
-878.1875,-5.6593424867799865e-08,-5.729698783670377e-08
-878.6875,-5.6657003163139406e-08,-5.715045180995281e-08
-879.1875,-5.7026552004800474e-08,-5.7367168493191347e-08
-879.6875,-5.7315833248595394e-08,-5.720535597045644e-08
-880.1875,-5.8071620234444165e-08,-5.7413734473275585e-08
-880.6875,-5.8209108298115936e-08,-5.7274817655184167e-08
-881.1875,-5.856832566678432e-08,-5.7492166696732486e-08
-881.6875,-5.864541434988352e-08,-5.733591054512791e-08
-882.1875,-5.8921185205918777e-08,-5.7567957533824475e-08
-882.6875,-5.8497594813219096e-08,-5.7387409916326077e-08
-883.1875,-5.850236318536955e-08,-5.762071457374902e-08
-883.6875,-5.808910426566254e-08,-5.747401034161364e-08
-884.1875,-5.79015482944109e-08,-5.765008312982775e-08
-884.6875,-5.739133247431109e-08,-5.760877399275572e-08
-885.1875,-5.6991583942363714e-08,-5.763248055075499e-08
-885.6875,-5.676270207914138e-08,-5.773757807280901e-08
-886.1875,-5.6482162850955664e-08,-5.7633249315568736e-08
-886.6875,-5.6638724403229273e-08,-5.780617576646849e-08
-887.1875,-5.638759013663809e-08,-5.776141154235335e-08
-887.6875,-5.661408781378522e-08,-5.778447710494441e-08
-888.1875,-5.7198213402217233e-08,-5.7959658912848884e-08
-888.6875,-5.713542983556943e-08,-5.773129310342616e-08
-889.1875,-5.7835585812996125e-08,-5.8098749337860504e-08
-889.6875,-5.794207945768986e-08,-5.776019895514216e-08
-890.1875,-5.8730450319900146e-08,-5.8152124967881444e-08
-890.6875,-5.871455574606526e-08,-5.789316194690388e-08
-891.1875,-5.936861745937078e-08,-5.815832360124936e-08
-891.6875,-5.947352164668103e-08,-5.8025127712832166e-08
-892.1875,-5.9412327537416734e-08,-5.81799633538772e-08
-892.6875,-5.9157219627366816e-08,-5.8086620930483315e-08
-893.1875,-5.914768288306588e-08,-5.8255026523125917e-08
-893.6875,-5.8745550165043295e-08,-5.816212285597139e-08
-894.1875,-5.8604088457912815e-08,-5.8285310306980385e-08
-894.6875,-5.8040625815466127e-08,-5.831388447356306e-08
-895.1875,-5.748113681647818e-08,-5.824856495546383e-08
-895.6875,-5.7603525035006795e-08,-5.845567495550191e-08
-896.1875,-5.7214902704743874e-08,-5.8311951422104735e-08
-896.6875,-5.728801774438434e-08,-5.849164678473241e-08
-897.1875,-5.72244394490448e-08,-5.846733466398599e-08
-897.6875,-5.728801774438434e-08,-5.849620047928471e-08
-898.1875,-5.772193961007669e-08,-5.853992327340613e-08
-898.6875,-5.7975458062743114e-08,-5.858179399599042e-08
-899.1875,-5.8209903026807675e-08,-5.8559697683669053e-08
-899.6875,-5.892595357806923e-08,-5.866869746200198e-08
-900.1875,-5.927325001636148e-08,-5.867165841163488e-08
-900.6875,-5.956571017492336e-08,-5.866062503638193e-08
-901.1875,-6.003221591697724e-08,-5.884254810595275e-08
-901.6875,-5.987088599255315e-08,-5.864352845278675e-08
-902.1875,-6.022612971776283e-08,-5.895223054137792e-08
-902.6875,-5.986770707778617e-08,-5.8718299425636024e-08
-903.1875,-5.989631731068897e-08,-5.89692216427087e-08
-903.6875,-5.9460011258921373e-08,-5.887920488573118e-08
-904.1875,-5.913099358053925e-08,-5.894179589008162e-08
-904.6875,-5.880038644477365e-08,-5.9067249126098455e-08
-905.1875,-5.8354543648705125e-08,-5.895190096234435e-08
-905.6875,-5.8470574037699773e-08,-5.9148919831646296e-08
-906.1875,-5.789121682141823e-08,-5.905522133743731e-08
-906.6875,-5.765279821389495e-08,-5.9117221981258136e-08
-907.1875,-5.792300596908799e-08,-5.9211908144868626e-08
-907.6875,-5.80183734120973e-08,-5.914874399238064e-08
-908.1875,-5.8498389541910815e-08,-5.9314803995889735e-08
-908.6875,-5.8695482257463405e-08,-5.9232765579662e-08
-909.1875,-5.9061057455665765e-08,-5.938812842010095e-08
-909.6875,-5.949338986397464e-08,-5.927097111548318e-08
-910.1875,-6.013712010428747e-08,-5.948529002438796e-08
-910.6875,-6.011804661568562e-08,-5.9359066062970617e-08
-911.1875,-6.073078243702045e-08,-5.9516309310738845e-08
-911.6875,-6.093025933864825e-08,-5.952333781509082e-08
-912.1875,-6.067753561467356e-08,-5.9515389431040286e-08
-912.6875,-6.074588228216358e-08,-5.960466591001472e-08
-913.1875,-6.047567452697052e-08,-5.963044433131133e-08
-913.6875,-6.018718801186737e-08,-5.963335097625579e-08
-914.1875,-6.021579824477015e-08,-5.975051676132026e-08
-914.625,-5.9507694980426026e-08,-5.974349649613398e-08
-915.125,-5.894661652405459e-08,-5.974375671832923e-08
-915.625,-5.904198396706389e-08,-5.987337647615263e-08
-916.125,-5.865097745072572e-08,-5.978316820498103e-08
-916.625,-5.8622367217822935e-08,-5.992114115460856e-08
-917.125,-5.870819791653131e-08,-5.994042846929228e-08
-917.625,-5.8763828924953415e-08,-5.993407823942082e-08
-918.125,-5.917390892989344e-08,-6.008194012267044e-08
-918.625,-5.9440143041627776e-08,-5.99588211179707e-08
-919.125,-5.997499545117165e-08,-6.020551790777966e-08
-919.625,-6.009579421231678e-08,-5.99599214346318e-08
-920.125,-6.092390150911428e-08,-6.036765744932185e-08
-920.625,-6.090244383443719e-08,-5.998620554038252e-08
-921.125,-6.170432508440713e-08,-6.047807513397511e-08
-921.625,-6.131888166891117e-08,-6.010829852450326e-08
-922.125,-6.17734664805889e-08,-6.046772031038469e-08
-922.625,-6.154140570259957e-08,-6.027539031678508e-08
-923.125,-6.127119794740652e-08,-6.043275022154768e-08
-923.625,-6.093820662556567e-08,-6.042203192190868e-08
-924.125,-6.068389344420751e-08,-6.045431736279756e-08
-924.625,-6.031513933123819e-08,-6.055752417797131e-08
-925.125,-5.988280692292931e-08,-6.051308535465247e-08
-925.625,-5.983353374404117e-08,-6.065606138738326e-08
-926.125,-5.9423453739101135e-08,-6.058903759874471e-08
-926.625,-5.9378948932363465e-08,-6.073417683796928e-08
-927.125,-5.9468753274530563e-08,-6.067851271671443e-08
-927.625,-5.973975575841537e-08,-6.083292145206788e-08
