potential,current,current_filtered_()Hz,current_filtered_50Hz,current_filtered_59Hz,basecurrent_4
-841.0,-2.3430986018695763e-08,-2.366541144777473e-08,-2.3665411447774765e-08,-2.3783572020506263e-08,6.168180544403756e-09
-840.5,-2.6068690546594924e-08,-2.3477215768419063e-08,-2.347721576841912e-08,-2.409253049232398e-08,6.119142483359354e-09
-840.0,-2.8442545148834997e-08,-2.3867907329036e-08,-2.3867907329036072e-08,-2.4995233534905007e-08,6.070123280544946e-09
-839.5,-2.8868519727609915e-08,-2.3201244128640388e-08,-2.320124412864045e-08,-2.4912129572458426e-08,6.021122994935095e-09
-839.0,-3.092607231053578e-08,-2.3980191196059505e-08,-2.398019119605957e-08,-2.5672633498099488e-08,5.972141685533322e-09
-838.5,-3.0217969046191664e-08,-2.3187691677488907e-08,-2.318769167748898e-08,-2.5217407731739032e-08,5.923179411370465e-09
-838.0,-3.0601028275612384e-08,-2.3760083761335897e-08,-2.3760083761335983e-08,-2.5545858432929756e-08,5.8742362315081196e-09
-837.5,-2.9348535857423442e-08,-2.3343133195048016e-08,-2.334313319504809e-08,-2.487964260720722e-08,5.82531220503414e-09
-837.0,-2.7240915366917694e-08,-2.352041065848781e-08,-2.35204106584879e-08,-2.4610612287771943e-08,5.7764073910672426e-09
-836.5,-2.5292240614760803e-08,-2.3457648391629962e-08,-2.345764839163003e-08,-2.400065314435995e-08,5.727521848752563e-09
-836.0,-2.3631257649015303e-08,-2.3327242308323863e-08,-2.3327242308323932e-08,-2.327094716089337e-08,5.678655637266257e-09
-835.5,-2.11294517274044e-08,-2.3627776829242912e-08,-2.3627776829242926e-08,-2.291981350674494e-08,5.629808815810793e-09
-835.0,-1.8344722391532543e-08,-2.3054607811427538e-08,-2.305460781142753e-08,-2.202221912948656e-08,5.580981443618815e-09
-834.5,-1.819531339748463e-08,-2.368791504492248e-08,-2.3687915044922455e-08,-2.1944413673231405e-08,5.5321735799507056e-09
-834.0,-1.605193011585038e-08,-2.302482095999132e-08,-2.302482095999128e-08,-2.1290678746090365e-08,5.483385284096125e-09
-833.5,-1.5980404533593406e-08,-2.343102604376852e-08,-2.3431026043768464e-08,-2.1477587733626485e-08,5.434616615373319e-09
-833.0,-1.658837198277775e-08,-2.328195743276003e-08,-2.328195743275996e-08,-2.1408737807627458e-08,5.385867633128858e-09
-832.5,-1.7540456955487363e-08,-2.317238705535084e-08,-2.3172387055350762e-08,-2.175049991012724e-08,5.337138396737846e-09
-832.0,-1.9656819461602305e-08,-2.3368606262805702e-08,-2.336860626280564e-08,-2.221928160737365e-08,5.288428965603867e-09
-831.5,-2.1012626609718e-08,-2.310564343736618e-08,-2.3105643437366118e-08,-2.2553284624745838e-08,5.239739399159941e-09
-831.0,-2.2984348493935485e-08,-2.3309411652014314e-08,-2.330941165201428e-08,-2.3361610544031374e-08,5.191069756866722e-09
-830.5,-2.5622053021834646e-08,-2.3004598334289266e-08,-2.3004598334289246e-08,-2.3652317062200624e-08,5.142420098214988e-09
-830.0,-2.804518080296288e-08,-2.3365295848539285e-08,-2.3365295848539305e-08,-2.4494147980434093e-08,5.093790482722249e-09
-829.5,-2.847036065304605e-08,-2.2910282762675747e-08,-2.2910282762675796e-08,-2.4586028471492355e-08,5.04518096993545e-09
-829.0,-3.0243400364327476e-08,-2.3307487090728106e-08,-2.330748709072817e-08,-2.5091269667694164e-08,4.9965916194302845e-09
-828.5,-3.0287110442373406e-08,-2.3004484418626203e-08,-2.300448441862628e-08,-2.4920982175577188e-08,4.9480224908118775e-09
-828.0,-2.9678348264497315e-08,-2.3093364640175184e-08,-2.3093364640175257e-08,-2.4937575947976403e-08,4.8994736437125135e-09
-827.5,-2.8955939883701783e-08,-2.306921263093095e-08,-2.306921263093103e-08,-2.4585488868646937e-08,4.850945137793646e-09
-827.0,-2.7048591023515582e-08,-2.2994734754919705e-08,-2.299473475491975e-08,-2.4072741050715678e-08,4.802437032745317e-09
-826.5,-2.484798727607575e-08,-2.305385009418861e-08,-2.305385009418865e-08,-2.367332652155835e-08,4.753949388286419e-09
-826.0,-2.2918386012520703e-08,-2.2858255238525048e-08,-2.285825523852506e-08,-2.2767226672611675e-08,4.705482264164856e-09
-825.5,-2.071380862162216e-08,-2.3218174885647534e-08,-2.3218174885647534e-08,-2.2524578474712802e-08,4.65703572015585e-09
-825.0,-1.7935437115284256e-08,-2.2588647755881917e-08,-2.258864775588189e-08,-2.155833520322069e-08,4.608609816064426e-09
-824.5,-1.7776491376935403e-08,-2.3325886044875044e-08,-2.3325886044874998e-08,-2.1565767023613046e-08,4.560204611724833e-09
-824.0,-1.5664102514279187e-08,-2.2601364602777728e-08,-2.260136460277767e-08,-2.0872858481685494e-08,4.511820166997207e-09
-823.5,-1.5818279880477573e-08,-2.3052514163175284e-08,-2.3052514163175215e-08,-2.11014474614092e-08,4.463456541772972e-09
-823.0,-1.6202928567281787e-08,-2.2889101031753667e-08,-2.28891010317536e-08,-2.0974051506161018e-08,4.41511379597129e-09
-822.5,-1.6892753071715807e-08,-2.2784866874654188e-08,-2.2784866874654125e-08,-2.1351585850260416e-08,4.3667919895399655e-09
-822.0,-1.9238792169744828e-08,-2.294396777745663e-08,-2.2943967777456585e-08,-2.183554719088739e-08,4.318491182454967e-09
-821.5,-2.0840965212301238e-08,-2.274638245587124e-08,-2.2746382455871183e-08,-2.2159244282279704e-08,4.270211434721855e-09
-821.0,-2.2594931434980803e-08,-2.2908605519088816e-08,-2.290860551908877e-08,-2.303754041647413e-08,4.221952806374725e-09
-820.5,-2.5226278133346008e-08,-2.2548835315463203e-08,-2.254883531546313e-08,-2.317121626346144e-08,4.1737153574744595e-09
-820.0,-2.764066389886505e-08,-2.3121011981825726e-08,-2.312101198182568e-08,-2.418035342761938e-08,4.125499148113335e-09
-819.5,-2.7733647155799133e-08,-2.230760730953949e-08,-2.230760730953945e-08,-2.4065554575464773e-08,4.0773042384097794e-09
-819.0,-3.0394398815758885e-08,-2.3137838676055045e-08,-2.3137838676055022e-08,-2.4836856693407448e-08,4.029130688512873e-09
-818.5,-2.9654506403744982e-08,-2.2438809699782383e-08,-2.243880969978237e-08,-2.4430642562194535e-08,3.980978558599065e-09
-818.0,-2.9211047793751687e-08,-2.277536673744893e-08,-2.277536673744893e-08,-2.46463985951435e-08,3.932847908873447e-09
-817.5,-2.8591159414191176e-08,-2.263666779876777e-08,-2.2636667798767798e-08,-2.4090803825012358e-08,3.884738799570701e-09
-817.0,-2.6369097992074247e-08,-2.2595886200305388e-08,-2.259588620030541e-08,-2.373181165236475e-08,3.836651290952404e-09
-816.5,-2.4475259519647698e-08,-2.265865936164104e-08,-2.265865936164106e-08,-2.3229167025612383e-08,3.788585443311526e-09
-816.0,-2.3016137641605256e-08,-2.255026224620621e-08,-2.255026224620623e-08,-2.2463570852333246e-08,3.7405413169663954e-09
-815.5,-2.027432365508759e-08,-2.2784466007694484e-08,-2.278446600769449e-08,-2.209670401664696e-08,3.6925189722666798e-09
-815.0,-1.7527741296419458e-08,-2.2299369807270582e-08,-2.2299369807270595e-08,-2.1243829458670558e-08,3.64451846958857e-09
-814.5,-1.737515338760456e-08,-2.2825961493416563e-08,-2.2825961493416587e-08,-2.1079128871843317e-08,3.5965398693387503e-09
-814.0,-1.5234949020737293e-08,-2.2273788180190924e-08,-2.227378818019094e-08,-2.0552821146845617e-08,3.5485832319510096e-09
-813.5,-1.5194417857458335e-08,-2.251392315532192e-08,-2.2513923155321948e-08,-2.0593109500893763e-08,3.5006486178883067e-09
-813.0,-1.6042393371549452e-08,-2.2572216254764185e-08,-2.257221625476423e-08,-2.066204729092084e-08,3.4527360876434584e-09
-812.5,-1.6249022831402962e-08,-2.228086910003066e-08,-2.2280869100030717e-08,-2.0839966445541017e-08,3.4048457017353804e-09
-812.0,-1.8823149063962585e-08,-2.2636394155974915e-08,-2.2636394155974968e-08,-2.1506800053283806e-08,3.3569775207138526e-09
-811.5,-2.068281420264413e-08,-2.2255460901278106e-08,-2.2255460901278146e-08,-2.1652601122220777e-08,3.309131605155336e-09
-811.0,-2.2217435306402283e-08,-2.2581484053921427e-08,-2.2581484053921463e-08,-2.2699241790617252e-08,3.2613080156681085e-09
-810.5,-2.4355255487194317e-08,-2.20451968276739e-08,-2.2045196827673936e-08,-2.267964595145163e-08,3.2135068128848003e-09
-810.0,-2.7486486532666666e-08,-2.2770538420894037e-08,-2.2770538420894067e-08,-2.3844338683030607e-08,3.1657280574695404e-09
-809.5,-2.7392708547040845e-08,-2.185292182601401e-08,-2.185292182601405e-08,-2.3609005852249643e-08,3.1179718101149923e-09
-809.0,-2.9734774001611155e-08,-2.2792293249820808e-08,-2.279229324982084e-08,-2.4500951190859264e-08,3.0702381315412423e-09
-808.5,-2.942800872659787e-08,-2.2004575923159667e-08,-2.2004575923159704e-08,-2.4004510867472092e-08,3.022527082496805e-09
-808.0,-2.9157006242713082e-08,-2.24465594438926e-08,-2.244655944389263e-08,-2.4281944851856374e-08,2.9748387237616416e-09
-807.5,-2.7855240645636e-08,-2.220062428163308e-08,-2.2200624281633115e-08,-2.3662513779874618e-08,2.927173116140647e-09
-807.0,-2.6040875042383872e-08,-2.2195141652045933e-08,-2.219514165204596e-08,-2.331958928311973e-08,2.8795303204698986e-09
-806.5,-2.4285319362320826e-08,-2.2283143148149475e-08,-2.2283143148149495e-08,-2.2818627213678643e-08,2.8319103976126837e-09
-806.0,-2.2144320266761813e-08,-2.2077657661695555e-08,-2.207765766169558e-08,-2.2045163030574556e-08,2.7843134084614597e-09
-805.5,-1.9875369851831974e-08,-2.241316672968941e-08,-2.2413166729689437e-08,-2.1720306418067107e-08,2.7367394139373775e-09
-805.0,-1.7371179744145845e-08,-2.1887437589590283e-08,-2.1887437589590306e-08,-2.082989056567976e-08,2.6891884749898573e-09
-804.5,-1.6795796171323003e-08,-2.24259273976434e-08,-2.2425927397643407e-08,-2.07077246434899e-08,2.641660652597966e-09
-804.0,-1.4831226845331213e-08,-2.190275906278281e-08,-2.190275906278281e-08,-2.0141216127160974e-08,2.594156007768192e-09
-803.5,-1.5027524832192044e-08,-2.217778310098169e-08,-2.2177783100981665e-08,-2.025395548736373e-08,2.5466746015352423e-09
-803.0,-1.5669665615121398e-08,-2.2155354407118937e-08,-2.2155354407118888e-08,-2.0281660777965656e-08,2.499216494965004e-09
-802.5,-1.610358748081376e-08,-2.1976077735225047e-08,-2.1976077735225e-08,-2.051441021920248e-08,2.4517817491489868e-09
-802.0,-1.8413069059022552e-08,-2.221195822786316e-08,-2.221195822786309e-08,-2.1097746472207216e-08,2.40437042520893e-09
-801.5,-2.008994659860292e-08,-2.188396046416249e-08,-2.1883960464162408e-08,-2.1306618552512055e-08,2.356982584295159e-09
-801.0,-2.1777155611175968e-08,-2.218381234738716e-08,-2.2183812347387083e-08,-2.2249072300036725e-08,2.309618287585582e-09
-800.5,-2.4031006180962664e-08,-2.1687087730370466e-08,-2.168708773037039e-08,-2.2381840813630812e-08,2.2622775962893933e-09
-800.0,-2.7077201256418376e-08,-2.2311198724467893e-08,-2.2311198724467807e-08,-2.3354858500971404e-08,2.2149605716399284e-09
-799.5,-2.7211510405323154e-08,-2.161302319431466e-08,-2.16130231943146e-08,-2.3347559765941457e-08,2.167667274904033e-09
-799.0,-2.9105348877749704e-08,-2.219667445989277e-08,-2.219667445989272e-08,-2.3943611220667598e-08,2.120397767373541e-09
-798.5,-2.9109322521208423e-08,-2.185324858870812e-08,-2.185324858870808e-08,-2.376910044869383e-08,2.073152110370514e-09
-798.0,-2.8482281583422212e-08,-2.181310186818097e-08,-2.1813101868180965e-08,-2.372917055761421e-08,2.0259303652457605e-09
-797.5,-2.799829181014996e-08,-2.2013473824113588e-08,-2.201347382411358e-08,-2.3457153250731532e-08,1.978732593378146e-09
-797.0,-2.541224464721417e-08,-2.1681684530953667e-08,-2.1681684530953683e-08,-2.2788644754906605e-08,1.931558856174542e-09
-796.5,-2.363205237770705e-08,-2.1989891816972008e-08,-2.198989181697202e-08,-2.2591995418554104e-08,1.884409215073054e-09
-796.0,-2.1959148481585402e-08,-2.164154307970681e-08,-2.1641543079706825e-08,-2.1514414168414045e-08,1.8372837315374103e-09
-795.5,-1.976728674975476e-08,-2.215268923787331e-08,-2.2152689237873315e-08,-2.149594746202546e-08,1.7901824670610378e-09
-795.0,-1.6731423147291716e-08,-2.1344629350424946e-08,-2.134462935042493e-08,-2.029079029816556e-08,1.7431054831661632e-09
-794.5,-1.668135523971183e-08,-2.2285190180446302e-08,-2.22851901804463e-08,-2.048810197257548e-08,1.6960528414048178e-09
-794.0,-1.4166038930341271e-08,-2.1274379916514105e-08,-2.127437991651409e-08,-1.9609118074633603e-08,1.6490246033548146e-09
-793.5,-1.4897189326745984e-08,-2.2003262130724784e-08,-2.2003262130724784e-08,-2.0000799042396792e-08,1.6020208306256244e-09
-793.0,-1.5100639871832518e-08,-2.1627634457882075e-08,-2.1627634457882072e-08,-1.981524560708545e-08,1.5550415848523937e-09
-792.5,-1.5701454762791168e-08,-2.1615904183897754e-08,-2.1615904183897757e-08,-2.0170197020233133e-08,1.5080869277021387e-09
-792.0,-1.8076898822414733e-08,-2.1871438654311116e-08,-2.187143865431113e-08,-2.073838745683961e-08,1.4611569208674452e-09
-791.5,-1.9495489537178214e-08,-2.1381197866366016e-08,-2.1381197866366016e-08,-2.084883090946623e-08,1.4142516260712335e-09
-791.0,-2.1646820105729912e-08,-2.1992041327823147e-08,-2.1992041327823144e-08,-2.200360422384988e-08,1.367371105065276e-09
-790.5,-2.3655099509767643e-08,-2.1122451092619546e-08,-2.1122451092619533e-08,-2.1855281036718752e-08,1.3205154196292442e-09
-790.0,-2.6936534277979642e-08,-2.217184121268884e-08,-2.2171841212688825e-08,-2.31727540718594e-08,1.2736846315711852e-09
-789.5,-2.6416781713578903e-08,-2.102282728395128e-08,-2.1022827283951245e-08,-2.280510428520524e-08,1.226878802727998e-09
-789.0,-2.9016339264274358e-08,-2.202625444026644e-08,-2.20262544402664e-08,-2.3731702823274128e-08,1.18009799496554e-09
-788.5,-2.871036871795281e-08,-2.131887509388356e-08,-2.131887509388352e-08,-2.3262958906409065e-08,1.1333422701791025e-09
-788.0,-2.8080943594091367e-08,-2.1557529507705982e-08,-2.155752950770593e-08,-2.3452385738689242e-08,1.086611690290288e-09
-787.5,-2.744039226854549e-08,-2.160939609888465e-08,-2.1609396098884587e-08,-2.304035124771313e-08,1.0399063172514039e-09
-787.0,-2.521912557512032e-08,-2.130957532763565e-08,-2.1309575327635584e-08,-2.245474871766773e-08,9.93226213042445e-10
-786.5,-2.351284307394541e-08,-2.1686611936709324e-08,-2.168661193670926e-08,-2.2232136632225667e-08,9.465714396727874e-10
-786.0,-2.1380585993995594e-08,-2.118947407703689e-08,-2.118947407703684e-08,-2.1111152212214336e-08,8.999420591788067e-10
-785.5,-1.938502224902577e-08,-2.183495295246975e-08,-2.1834952952469704e-08,-2.1131949547115082e-08,8.533381336267891e-10
-785.0,-1.6193391822980858e-08,-2.0935970755125892e-08,-2.093597075512584e-08,-1.9892440286644018e-08,8.067597251121377e-10
-784.5,-1.6242665001869002e-08,-2.192244533014653e-08,-2.1922445330146502e-08,-2.0146379522837088e-08,7.602068957579958e-10
-784.0,-1.4092923890700806e-08,-2.094705089954896e-08,-2.0947050899548925e-08,-1.925111128072333e-08,7.136797077159352e-10
-783.5,-1.4543535058919794e-08,-2.1626884502841078e-08,-2.1626884502841065e-08,-1.9675542774693997e-08,6.671782231673859e-10
-783.0,-1.4460883274978394e-08,-2.1297405441771726e-08,-2.129740544177173e-08,-1.9415524836583287e-08,6.207025043199827e-10
-782.5,-1.5367668712258583e-08,-2.1283991757961164e-08,-2.128399175796118e-08,-1.9905863180396626e-08,5.742526134128595e-10
-782.0,-1.8014115255766937e-08,-2.143832351430405e-08,-2.1438323514304062e-08,-2.0271438714641126e-08,5.278286127121495e-10
-781.5,-1.9329391240603675e-08,-2.122023457528861e-08,-2.1220234575288647e-08,-2.069041616619279e-08,4.81430564513473e-10
-781.0,-2.090374877894904e-08,-2.1362318468466324e-08,-2.1362318468466343e-08,-2.1448338887523557e-08,4.350585311394498e-10
-780.5,-2.3721061991182405e-08,-2.1137767459822207e-08,-2.113776745982222e-08,-2.1744389063720758e-08,3.887125749425043e-10
-780.0,-2.6112400624640848e-08,-2.1456697565806952e-08,-2.1456697565806955e-08,-2.258326987694996e-08,3.423927583049721e-10
-779.5,-2.6555064505942404e-08,-2.096992616388191e-08,-2.096992616388191e-08,-2.2663309587738856e-08,2.960991436344936e-10
-779.0,-2.839565615602209e-08,-2.147630221931976e-08,-2.1476302219319756e-08,-2.3210140093667308e-08,2.49831793370632e-10
-778.5,-2.8128627315596026e-08,-2.103586607154282e-08,-2.103586607154282e-08,-2.301288054175072e-08,2.035907699803731e-10
-778.0,-2.7917229483592045e-08,-2.1220912440097822e-08,-2.1220912440097822e-08,-2.3063607846938084e-08,1.5737613595849592e-10
-777.5,-2.7130448078765236e-08,-2.1204205603331912e-08,-2.1204205603331892e-08,-2.26719819829836e-08,1.1118795382900217e-10
-777.0,-2.4896465726272148e-08,-2.107314947511942e-08,-2.1073149475119392e-08,-2.220492137668773e-08,6.502628614532795e-11
-776.5,-2.320051469808992e-08,-2.12154979331871e-08,-2.121549793318708e-08,-2.1758528508575858e-08,1.8891195487220312e-11
-776.0,-2.121766661218801e-08,-2.104738555127687e-08,-2.104738555127682e-08,-2.0942106652978368e-08,-2.7217255532751163e-11
-775.5,-1.8591088285973264e-08,-2.1265730232432402e-08,-2.126573023243236e-08,-2.060168833285496e-08,-7.329900427851173e-11
-775.0,-1.6280811979072726e-08,-2.0859164014171484e-08,-2.085916401417143e-08,-1.975681087633684e-08,-1.193539880810053e-10
-774.5,-1.5710196778400355e-08,-2.132581771679812e-08,-2.132581771679805e-08,-1.962164466202597e-08,-1.6538214424576477e-10
-774.0,-1.372178559165624e-08,-2.0799575698461093e-08,-2.0799575698461043e-08,-1.9082883346935774e-08,-2.1138341004777696e-10
-773.5,-1.3985635517315329e-08,-2.11284521238709e-08,-2.1128452123870867e-08,-1.9152756252168158e-08,-2.57357722733706e-10
-773.0,-1.4398894437022341e-08,-2.105607826410067e-08,-2.1056078264100653e-08,-1.9211835381399948e-08,-3.0330501952162864e-10
-772.5,-1.5002093514056227e-08,-2.0883751520787474e-08,-2.0883751520787504e-08,-1.9417051207712057e-08,-3.4922523760161663e-10
-772.0,-1.764059277064714e-08,-2.1205289318554367e-08,-2.120528931855442e-08,-2.0094671392840216e-08,-3.9511831413557787e-10
-771.5,-1.902183123689865e-08,-2.074778661763114e-08,-2.074778661763122e-08,-2.022148411981556e-08,-4.4098418625476825e-10
-771.0,-2.0801228777714023e-08,-2.1215588359285208e-08,-2.12155883592853e-08,-2.1280214965582906e-08,-4.868227910623328e-10
-770.5,-2.293110167158862e-08,-2.0542602224747146e-08,-2.054260222474725e-08,-2.1231167999119268e-08,-5.326340656348407e-10
-770.0,-2.603690139892516e-08,-2.1338688807320122e-08,-2.1338688807320208e-08,-2.241213228839825e-08,-5.784179470185271e-10
-769.5,-2.5949481242833286e-08,-2.0461105756821104e-08,-2.0461105756821176e-08,-2.2155015201161693e-08,-6.241743722307218e-10
-769.0,-2.8278831038335686e-08,-2.1304510945701387e-08,-2.130451094570144e-08,-2.3073009622102624e-08,-6.699032782617028e-10
-768.5,-2.810081181138497e-08,-2.0622033320034132e-08,-2.0622033320034136e-08,-2.2549651018725564e-08,-7.156046020705664e-10
-768.0,-2.763112715456412e-08,-2.1030508116790054e-08,-2.1030508116790044e-08,-2.2875106721172228e-08,-7.61278280591104e-10
-767.5,-2.6455723419474373e-08,-2.068095216771778e-08,-2.068095216771773e-08,-2.2210849557094583e-08,-8.069242507253961e-10
-767.0,-2.478917735288668e-08,-2.088188684437925e-08,-2.0881886844379198e-08,-2.189436934176848e-08,-8.525424493483124e-10
-766.5,-2.2400222905503456e-08,-2.0750493595753628e-08,-2.0750493595753558e-08,-2.1396766958625307e-08,-8.981328133067173e-10
-766.0,-2.0902159321565545e-08,-2.06751499373752e-08,-2.067514993737512e-08,-2.0562593773152142e-08,-9.436952794177765e-10
-765.5,-1.870155557412572e-08,-2.112244977312442e-08,-2.112244977312435e-08,-2.03971814487459e-08,-9.892297844702798e-10
-765.0,-1.546462561265138e-08,-2.0244724249858343e-08,-2.024472424985829e-08,-1.9269471933570422e-08,-1.034736265225118e-09
-764.5,-1.5827816624778502e-08,-2.13063577495383e-08,-2.130635774953827e-08,-1.945506202340769e-08,-1.0802146584129002e-09
-764.0,-1.3140044189299447e-08,-2.018838141188519e-08,-2.018838141188518e-08,-1.8516934602745223e-08,-1.1256649007370249e-09
