potential,current,current_filtered_50Hz,current_filtered_60Hz,basecurrent_4
-583.75,-4.234791306828416e-08,-4.1020378093427014e-08,-4.149447279750862e-08,3.179067544924609e-08
-584.25,-4.3903991846719414e-08,-4.155176088979197e-08,-4.2169315711605736e-08,3.181226228810165e-08
-584.75,-4.3756172310054974e-08,-4.103701538006216e-08,-4.2056483606402753e-08,3.183385422680135e-08
-585.25,-4.521132054463869e-08,-4.151641591005881e-08,-4.25741079322025e-08,3.1855451245331133e-08
-585.75,-4.528125666951219e-08,-4.124160891087035e-08,-4.2321155241642544e-08,3.1877053323685086e-08
-586.25,-4.466216301864342e-08,-4.134764612543915e-08,-4.249676603513512e-08,3.189866044186535e-08
-586.75,-4.4029558980015e-08,-4.125289105125329e-08,-4.206879176274687e-08,3.192027257988219e-08
-587.25,-4.318714656676609e-08,-4.134979087046768e-08,-4.197425075637266e-08,3.194188971775398e-08
-587.75,-4.208803678608379e-08,-4.115156555107751e-08,-4.151565106223825e-08,3.196351183550718e-08
-588.25,-4.154364763223898e-08,-4.14400122642057e-08,-4.131190975381213e-08,3.198513891317635e-08
-588.75,-3.9719745284685916e-08,-4.126829902430586e-08,-4.0900389457840714e-08,3.2006770930804164e-08
-589.25,-3.8982237058747264e-08,-4.1328733011538365e-08,-4.0648123664078394e-08,3.202840786844137e-08
-589.75,-3.8812165118713984e-08,-4.1392161404248366e-08,-4.0356538018154775e-08,3.205004970614685e-08
-590.25,-3.744602649760562e-08,-4.1230201477664855e-08,-4.019345852023801e-08,3.2071696423987576e-08
-590.75,-3.7236218122985134e-08,-4.130659209876022e-08,-4.017107187407974e-08,3.2093348002038597e-08
-591.25,-3.8050815032023e-08,-4.132642294555155e-08,-4.023787822888707e-08,3.21150044203831e-08
-591.75,-3.856262030950629e-08,-4.128972555760019e-08,-4.047994562680625e-08,3.213666565911234e-08
-592.25,-3.9476558305012185e-08,-4.132562345549048e-08,-4.069709820133081e-08,3.21583316983257e-08
-592.75,-4.0415132889962136e-08,-4.139417381475001e-08,-4.10467984489802e-08,3.2180002518130644e-08
-593.25,-4.115184638720906e-08,-4.1228009090507214e-08,-4.133131249486843e-08,3.220167809864274e-08
-593.75,-4.286289726053443e-08,-4.135823413133271e-08,-4.171517421474087e-08,3.222335841998568e-08
-594.25,-4.3671136340038344e-08,-4.129527101327973e-08,-4.200080709727642e-08,3.224504346229121e-08
-594.75,-4.4027969522631513e-08,-4.1265210681048464e-08,-4.228109384591383e-08,3.226673320569922e-08
-595.25,-4.500548581347693e-08,-4.136914295314805e-08,-4.240260718519283e-08,3.228842763035769e-08
-595.75,-4.510880054340369e-08,-4.1334576266795185e-08,-4.2474253469536745e-08,3.2310126716422674e-08
-596.25,-4.466057356125993e-08,-4.1293974590355545e-08,-4.236189503313415e-08,3.2331830444058366e-08
-596.75,-4.432837696811083e-08,-4.139961762279062e-08,-4.225343846966213e-08,3.2353538793437035e-08
-597.25,-4.3191120210224814e-08,-4.1267992682882297e-08,-4.191047141978008e-08,3.237525174473906e-08
-597.75,-4.238526531679613e-08,-4.135853689077629e-08,-4.167216156868741e-08,3.239696927815293e-08
-598.25,-4.133066034285152e-08,-4.129071618655469e-08,-4.121049196937797e-08,3.2418691373875206e-08
-598.75,-3.974597133151348e-08,-4.141469194388279e-08,-4.097180304970792e-08,3.244041801211057e-08
-599.25,-3.874620263729922e-08,-4.1248076169062003e-08,-4.0596853217945805e-08,3.246214917307182e-08
-599.75,-3.8866206669752596e-08,-4.145222006897138e-08,-4.043151541679952e-08,3.248388483697982e-08
-600.25,-3.770510805111424e-08,-4.1307583199096693e-08,-4.025450561816369e-08,3.2505624984063554e-08
-600.75,-3.729184913140724e-08,-4.12712923478876e-08,-4.0187333881067715e-08,3.252736959456011e-08
-601.25,-3.80706832493166e-08,-4.146209806305492e-08,-4.0321928710538325e-08,3.2549118648714675e-08
-601.75,-3.833850681843441e-08,-4.1214402253299065e-08,-4.040918076896536e-08,3.2570872126780517e-08
-602.25,-3.9767429006190576e-08,-4.1452775723962235e-08,-4.083661699571128e-08,3.2592630009019035e-08
-602.75,-4.048030064268517e-08,-4.134915746740751e-08,-4.099160122521509e-08,3.2614392275699704e-08
-603.25,-4.115502530197604e-08,-4.139978520433385e-08,-4.154040519134835e-08,3.263615890710012e-08
-603.75,-4.2889123307362e-08,-4.125391200749578e-08,-4.1641634977823046e-08,3.265792988350597e-08
-604.25,-4.4016843320947086e-08,-4.152459381852584e-08,-4.2171209801495686e-08,3.2679705185211034e-08
-604.75,-4.35733847109538e-08,-4.109971632557569e-08,-4.216556432423381e-08,3.27014847925172e-08
-605.25,-4.523754659146626e-08,-4.155893524028942e-08,-4.255164049495652e-08,3.272326868573446e-08
-605.75,-4.516602100920927e-08,-4.126931614391216e-08,-4.242184423645912e-08,3.2745056845180914e-08
-606.25,-4.4701104724538885e-08,-4.140176871557281e-08,-4.248758957221234e-08,3.2766849251182737e-08
-606.75,-4.457235867647632e-08,-4.1416548181864136e-08,-4.223832944316851e-08,3.278864588407423e-08
-607.25,-4.32411881178047e-08,-4.1328180109437486e-08,-4.194356904333911e-08,3.281044672419777e-08
-607.75,-4.194736980764506e-08,-4.1383655536516937e-08,-4.171713913041998e-08,3.2832251751903865e-08
-608.25,-4.138072825043141e-08,-4.1288004395961916e-08,-4.1199990412720465e-08,3.2854060947551105e-08
-608.75,-4.02275769187105e-08,-4.153175202542335e-08,-4.111613186432409e-08,3.287587429150618e-08
-609.25,-3.856500449558152e-08,-4.1144759778174934e-08,-4.0524004594427547e-08,3.289769176414389e-08
-609.75,-3.886859085582783e-08,-4.168134902980329e-08,-4.059195165539692e-08,3.2919513345847126e-08
-610.25,-3.752947301023877e-08,-4.1148586694329266e-08,-4.015120860121087e-08,3.294133901700688e-08
-610.75,-3.777107053252902e-08,-4.153121957562746e-08,-4.0350311598331154e-08,3.296316875802226e-08
-611.25,-3.811439332736253e-08,-4.133022256911978e-08,-4.027412386748921e-08,3.2985002549300464e-08
-611.75,-3.836632232264546e-08,-4.1352119914400336e-08,-4.0508340424266565e-08,3.300684037125678e-08
-612.25,-3.9366091016859737e-08,-4.145873521167162e-08,-4.084644159319129e-08,3.302868220431461e-08
-612.75,-4.0495400487828305e-08,-4.128282669486741e-08,-4.099271497043226e-08,3.3050528028905454e-08
-613.25,-4.16787515098355e-08,-4.159431733228125e-08,-4.1635361678381264e-08,3.3072377825468915e-08
-613.75,-4.248381167457244e-08,-4.112534941153136e-08,-4.1604617942936983e-08,3.30942315744527e-08
-614.25,-4.424493045547769e-08,-4.1739913521002386e-08,-4.233148832745422e-08,3.31160892563126e-08
-614.75,-4.384756610960557e-08,-4.107162546308185e-08,-4.2120032954046e-08,3.3137950851512527e-08
-615.25,-4.531463527456544e-08,-4.1679189243806135e-08,-4.271037416583845e-08,3.315981634052447e-08
-615.75,-4.5201783800337765e-08,-4.1248182232694686e-08,-4.235748374832309e-08,3.318168570382855e-08
-616.25,-4.4749583174735283e-08,-4.150513484203605e-08,-4.264150321070143e-08,3.320355892191296e-08
-616.75,-4.413048952386654e-08,-4.13234934569677e-08,-4.216180187096649e-08,3.3225435975274e-08
-617.25,-4.3507422229539016e-08,-4.148831239890625e-08,-4.2113034599019e-08,3.32473168444161e-08
-617.75,-4.220883554722892e-08,-4.1277168863553306e-08,-4.160604740684715e-08,3.326920150985174e-08
-618.25,-4.1386291351273623e-08,-4.149352543536797e-08,-4.137910828101763e-08,3.3291089952101556e-08
-618.75,-3.981034435554477e-08,-4.1387755221758994e-08,-4.097420412425783e-08,3.3312982151694233e-08
-619.25,-3.9039457524552846e-08,-4.1374999862848887e-08,-4.0717228631732716e-08,3.333487808916659e-08
-619.75,-3.888845907312144e-08,-4.149177444465994e-08,-4.046408600270055e-08,3.335677774506353e-08
-620.25,-3.760656169333797e-08,-4.134970814972018e-08,-4.0296428784871327e-08,3.3378681099938074e-08
-620.75,-3.733635393814491e-08,-4.139919915396427e-08,-4.026919759357802e-08,3.3400588134351334e-08
-621.25,-3.814936138979929e-08,-4.145225978174781e-08,-4.034821865679264e-08,3.34224988288725e-08
-621.75,-3.8654808837748635e-08,-4.1390313605080864e-08,-4.0557287239263097e-08,3.3444413164078905e-08
-622.25,-3.963073567121056e-08,-4.143365417352199e-08,-4.083783488651268e-08,3.346633112055596e-08
-622.75,-4.053275273634029e-08,-4.146854506103636e-08,-4.112592907877679e-08,3.348825267889718e-08
-623.25,-4.1229729799e-08,-4.139223211221912e-08,-4.149282679294688e-08,3.351017781970418e-08
-623.75,-4.296382780438596e-08,-4.138059120660796e-08,-4.179053090791211e-08,3.3532106523586666e-08
-624.25,-4.406850068591047e-08,-4.150101805429636e-08,-4.2145077821314326e-08,3.3554038771162455e-08
-624.75,-4.3894455102418465e-08,-4.13129921680666e-08,-4.236351325172988e-08,3.357597454305748e-08
-625.25,-4.508416395395962e-08,-4.148370937489079e-08,-4.2526723728275244e-08,3.359791381990575e-08
-625.75,-4.543463930701884e-08,-4.146977755948795e-08,-4.2588942644956184e-08,3.3619856582349365e-08
-626.25,-4.4554079916566205e-08,-4.132041145869489e-08,-4.2446248382897566e-08,3.3641802811038574e-08
-626.75,-4.4385597433916415e-08,-4.155345817778148e-08,-4.237082584536053e-08,3.366375248663169e-08
-627.25,-4.330874005660297e-08,-4.133584901049938e-08,-4.196541745816328e-08,3.368570558979512e-08
-627.75,-4.2471096015504516e-08,-4.150324934368457e-08,-4.183116308023507e-08,3.370766210120339e-08
-628.25,-4.145543274745537e-08,-4.139275536303319e-08,-4.1285859333593386e-08,3.372962200153913e-08
-628.75,-4.005988916475247e-08,-4.1582003202194486e-08,-4.116416426305434e-08,3.375158527149305e-08
-629.25,-3.888369070097096e-08,-4.12809934109371e-08,-4.062818385239618e-08,3.3773551891764e-08
-629.75,-3.891150620518202e-08,-4.1634745007514397e-08,-4.0593709005484964e-08,3.379552184305887e-08
-630.25,-3.739198494656701e-08,-4.129532958463794e-08,-4.025089778359275e-08,3.38174951060927e-08
-630.75,-3.758987239081133e-08,-4.149536305609666e-08,-4.0366277608412216e-08,3.383947166158863e-08
-631.25,-3.844023209097768e-08,-4.1472921121742055e-08,-4.0365010710539095e-08,3.386145149027786e-08
-631.75,-3.846963705257221e-08,-4.144648034441127e-08,-4.0572842887963265e-08,3.388343457289973e-08
-632.25,-3.941615892443962e-08,-4.149386382730933e-08,-4.09254616796822e-08,3.3905420890201664e-08
-632.75,-4.079739739069113e-08,-4.1450122990031024e-08,-4.1085208139270825e-08,3.392741042293921e-08
-633.25,-4.152139522887014e-08,-4.154973568586983e-08,-4.1694369998743084e-08,3.3949403151875967e-08
-633.75,-4.2572821288047794e-08,-4.120224338481525e-08,-4.167630417669287e-08,3.3971399057783686e-08
-634.25,-4.429976673520802e-08,-4.181603307979591e-08,-4.238161585514493e-08,3.3993398121442184e-08
-634.75,-4.3698157115557634e-08,-4.105665104157819e-08,-4.219534146053937e-08,3.40154003236394e-08
-635.25,-4.560868489051082e-08,-4.184718718012464e-08,-4.277910251591964e-08,3.403740564517137e-08
-635.75,-4.523198349062405e-08,-4.1304640614483925e-08,-4.245976632209957e-08,3.405941406684222e-08
-636.25,-4.484097697428587e-08,-4.153378449513669e-08,-4.266602275688347e-08,3.4081425569464194e-08
-636.75,-4.445871247355688e-08,-4.150010401185318e-08,-4.2267883075388974e-08,3.4103440133857615e-08
-637.25,-4.310449478282469e-08,-4.140105865526402e-08,-4.209184566159736e-08,3.412545774085092e-08
-637.75,-4.229784516070426e-08,-4.147754013901295e-08,-4.1763245992993344e-08,3.4147478371280635e-08
-638.25,-4.171451430096399e-08,-4.147561615457132e-08,-4.139724117360209e-08,3.416950200599142e-08
-638.75,-4.011393071579107e-08,-4.156333230680312e-08,-4.114557215235643e-08,3.4191528625836e-08
-639.25,-3.890435364695632e-08,-4.1402250217287e-08,-4.07485571209042e-08,3.4213558211675204e-08
-639.75,-3.895044791107749e-08,-4.161867241909888e-08,-4.0552726573824215e-08,3.423559074437798e-08
-640.25,-3.768126619036192e-08,-4.139791112777549e-08,-4.0366959506712536e-08,3.4257626204821376e-08
-640.75,-3.740470060563492e-08,-4.142056195600127e-08,-4.029735310897141e-08,3.427966457389051e-08
-641.25,-3.822486061551499e-08,-4.160922851275847e-08,-4.04905057468681e-08,3.4301705832478645e-08
-641.75,-3.8476789610797917e-08,-4.131618162542963e-08,-4.052442816250631e-08,3.432374996148711e-08
-642.25,-3.9922401101080714e-08,-4.167949711173156e-08,-4.1027744386844784e-08,3.434579694182534e-08
-642.75,-4.0389701571826325e-08,-4.140104336601239e-08,-4.106393852542976e-08,3.4367846754410905e-08
-643.25,-4.151424267064444e-08,-4.1628882862678933e-08,-4.1738069004578086e-08,3.438989938016942e-08
-643.75,-4.308303710814758e-08,-4.131364688694023e-08,-4.1736426041261934e-08,3.4411954800034645e-08
-644.25,-4.414558936900965e-08,-4.174078575012927e-08,-4.239402201986994e-08,3.443401299494841e-08
-644.75,-4.371723060415951e-08,-4.120057437361324e-08,-4.2297206437873217e-08,3.445607394586069e-08
-645.25,-4.5645242410331056e-08,-4.174977602716246e-08,-4.273854153648742e-08,3.447813763372949e-08
-645.75,-4.528364085558743e-08,-4.1421360015241835e-08,-4.254061445040175e-08,3.4500204039521006e-08
-646.25,-4.4623221312747946e-08,-4.1522172299647297e-08,-4.264878246788007e-08,3.4522273144209444e-08
-646.75,-4.469315743762145e-08,-4.160440692604456e-08,-4.235918051044445e-08,3.454434492877717e-08
-647.25,-4.3424770445597616e-08,-4.1456386612642805e-08,-4.2146366527156986e-08,3.4566419374214634e-08
-647.75,-4.228830841640334e-08,-4.1486036298626935e-08,-4.1801627805395755e-08,3.4588496461520385e-08
-648.25,-4.151821631410316e-08,-4.154315136499833e-08,-4.143179735340732e-08,3.461057617170108e-08
-648.75,-3.990730125593757e-08,-4.1497294056933126e-08,-4.113380948119462e-08,3.4632658485771456e-08
-649.25,-3.917932977429984e-08,-4.148856597190055e-08,-4.0805269325993054e-08,3.4654743384754376e-08
-649.75,-3.9006078919499584e-08,-4.163512560529652e-08,-4.06006780160983e-08,3.4676830849680784e-08
-650.25,-3.7672524174752734e-08,-4.145425866986933e-08,-4.043387241898701e-08,3.4698920861589744e-08
-650.75,-3.767411363213622e-08,-4.151079199168831e-08,-4.0352164563511335e-08,3.472101340152841e-08
-651.25,-3.827095487963616e-08,-4.15813820391834e-08,-4.04760417111476e-08,3.474310845055202e-08
-651.75,-3.829479674038848e-08,-4.137993828865688e-08,-4.0565092025523004e-08,3.4765205989723955e-08
-652.25,-3.9720540013377675e-08,-4.163964275698119e-08,-4.097392521048839e-08,3.4787306000115664e-08
-652.75,-4.063606746626705e-08,-4.1472330366912175e-08,-4.1178879747225155e-08,3.480940846280669e-08
-653.25,-4.1611199571037236e-08,-4.162105438034344e-08,-4.168953725491447e-08,3.48315133588847e-08
-653.75,-4.3100521139365957e-08,-4.146567683383325e-08,-4.1886145699122325e-08,3.485362066944546e-08
-654.25,-4.416227867153629e-08,-4.1624654040360345e-08,-4.2309670797529086e-08,3.487573037559282e-08
-654.75,-4.4026380065248015e-08,-4.142903536816183e-08,-4.2427815736685814e-08,3.489784245843875e-08
-655.25,-4.519542597080381e-08,-4.1559009043724146e-08,-4.2661823839216377e-08,3.491995689910329e-08
-655.75,-4.557292209938234e-08,-4.157601534406156e-08,-4.265094066122362e-08,3.494207367871463e-08
-656.25,-4.464467898742505e-08,-4.149800045173288e-08,-4.263272294278737e-08,3.4964192778409014e-08
